investor_id,age_group,gender,state,city_tier,monthly_sip_amount
INV02098,25-34,Female,West Bengal,B30,19418.5
INV02099,25-34,Female,Maharashtra,B30,7927.87
INV02100,45-54,Male,Madhya Pradesh,T30,6020.9
INV02101,25-34,Male,West Bengal,B30,9383.93
INV02102,18-24,Male,Uttar Pradesh,B30,5813.12
INV02103,25-34,Female,Madhya Pradesh,T30,5486.45
INV02104,45-54,Female,Maharashtra,T30,6539.81
INV02105,18-24,Female,Maharashtra,T30,12100.65
INV02106,25-34,Other,Tamil Nadu,B30,8917.67
INV02107,45-54,Female,Telangana,T30,7302.6
INV02108,25-34,Female,Tamil Nadu,B30,9616.74
INV02109,25-34,Female,West Bengal,T30,30763.92
INV02110,45-54,Female,Gujarat,B30,13624.0
INV02111,35-44,Male,Tamil Nadu,T30,12423.33
INV02112,45-54,Male,Telangana,T30,10830.69
INV02113,45-54,Male,Tamil Nadu,T30,11910.42
INV02114,18-24,Female,Rajasthan,T30,9129.15
INV02115,25-34,Female,Telangana,T30,27005.69
INV02116,25-34,Male,Gujarat,T30,5874.32
INV02117,25-34,Male,Punjab,T30,6483.99
INV02118,55+,Other,Maharashtra,T30,16656.22
INV02119,35-44,Male,Kerala,T30,19735.26
INV02120,55+,Male,Karnataka,B30,6919.64
INV02121,35-44,Male,West Bengal,T30,4645.69
INV02122,25-34,Male,Uttar Pradesh,B30,10351.79
INV02123,25-34,Male,West Bengal,T30,10141.68
INV02124,18-24,Male,West Bengal,T30,4185.14
INV02125,35-44,Female,Maharashtra,T30,5325.12
INV02126,55+,Male,West Bengal,T30,14661.68
INV02127,25-34,Male,Madhya Pradesh,T30,10169.9
INV02128,25-34,Male,Tamil Nadu,T30,9390.26
INV02129,45-54,Other,Rajasthan,T30,55584.09
INV02130,25-34,Female,Karnataka,T30,7900.45
INV02131,25-34,Male,Maharashtra,T30,7267.04
INV02132,35-44,Male,Uttar Pradesh,T30,18767.43
INV02133,18-24,Other,Rajasthan,T30,5073.77
INV02134,25-34,Female,Kerala,T30,7164.45
INV02135,35-44,Female,Punjab,T30,15034.01
INV02136,25-34,Male,West Bengal,B30,7150.9
INV02137,35-44,Male,Karnataka,T30,7830.24
INV02138,55+,Male,Maharashtra,T30,13442.98
INV02139,35-44,Male,Delhi,T30,10638.48
INV02140,25-34,Male,Kerala,B30,16643.18
INV02141,35-44,Male,Uttar Pradesh,T30,12540.65
INV02142,25-34,Female,Gujarat,T30,14066.44
INV02143,25-34,Female,Kerala,B30,16350.63
INV02144,35-44,Other,Delhi,B30,10006.05
INV02145,45-54,Female,West Bengal,T30,25922.8
INV02146,35-44,Female,Maharashtra,T30,16554.27
INV02147,35-44,Female,Punjab,T30,4491.6
INV02148,18-24,Male,Rajasthan,T30,9933.06
INV02149,25-34,Male,West Bengal,T30,4354.8
INV02150,35-44,Male,Karnataka,T30,2441.03
INV02151,18-24,Female,Rajasthan,T30,10727.02
INV02152,25-34,Female,Madhya Pradesh,B30,4893.68
INV02153,55+,Female,Uttar Pradesh,B30,4368.56
INV02154,25-34,Female,Delhi,T30,10755.5
INV02155,25-34,Female,Rajasthan,T30,9120.17
INV02156,25-34,Male,Gujarat,B30,9903.75
INV02157,25-34,Female,Delhi,T30,7714.86
INV02158,25-34,Female,Karnataka,B30,32833.17
INV02159,45-54,Male,West Bengal,B30,13849.46
INV02160,45-54,Male,Telangana,T30,8927.21
INV02161,35-44,Male,Maharashtra,B30,15438.45
INV02162,25-34,Female,Maharashtra,B30,20618.1
INV02163,25-34,Female,Madhya Pradesh,T30,5270.82
INV02164,25-34,Male,Karnataka,T30,6402.84
INV02165,45-54,Female,Gujarat,T30,2654.76
INV02166,35-44,Male,Punjab,B30,11879.67
INV02167,55+,Male,Telangana,B30,15019.48
INV02168,25-34,Male,Karnataka,T30,15050.85
INV02169,35-44,Female,Kerala,T30,24009.57
INV02170,35-44,Male,Kerala,B30,8087.36
INV02171,45-54,Female,Maharashtra,T30,12704.68
INV02172,35-44,Male,Punjab,T30,34471.31
INV02173,55+,Male,Delhi,T30,7804.06
INV02174,18-24,Female,Delhi,T30,7136.3
INV02175,35-44,Male,Rajasthan,B30,7966.38
INV02176,18-24,Female,Kerala,T30,3065.45
INV02177,55+,Female,Gujarat,T30,4971.32
INV02178,25-34,Male,West Bengal,T30,16865.48
INV02179,45-54,Male,Gujarat,T30,7401.09
INV02180,25-34,Female,Karnataka,B30,12177.14
INV02181,25-34,Female,Tamil Nadu,T30,9415.82
INV02182,55+,Male,Kerala,T30,11240.53
INV02183,25-34,Male,Tamil Nadu,T30,11378.03
INV02184,35-44,Female,Gujarat,B30,11128.74
INV02185,25-34,Male,Karnataka,T30,1164.12
INV02186,35-44,Male,Gujarat,B30,14204.0
INV02187,35-44,Female,Punjab,T30,10787.94
INV02188,25-34,Male,Madhya Pradesh,T30,8564.14
INV02189,55+,Female,Kerala,T30,9906.23
INV02190,25-34,Female,Kerala,B30,28988.87
INV02191,45-54,Female,Punjab,T30,20313.86
INV02192,45-54,Female,West Bengal,T30,22122.8
INV02193,25-34,Male,Telangana,T30,10339.9
INV02194,25-34,Male,Punjab,T30,27462.77
INV02195,18-24,Male,Gujarat,T30,8181.12
INV02196,25-34,Female,Gujarat,T30,4255.93
INV02197,45-54,Female,Tamil Nadu,B30,6695.6
INV02198,25-34,Female,Madhya Pradesh,T30,9942.07
INV02199,35-44,Male,West Bengal,T30,5499.91
INV02200,25-34,Female,Uttar Pradesh,B30,7510.89
INV02201,25-34,Male,Madhya Pradesh,T30,40608.18
INV02202,25-34,Female,Telangana,T30,20750.82
INV02203,35-44,Female,Maharashtra,B30,4701.95
INV02204,25-34,Male,Uttar Pradesh,B30,8682.82
INV02205,35-44,Female,Maharashtra,T30,17885.14
INV02206,25-34,Female,Maharashtra,T30,6211.86
INV02207,35-44,Male,Telangana,T30,6720.29
INV02208,25-34,Female,Delhi,T30,25007.09
INV02209,35-44,Male,Uttar Pradesh,T30,10878.17
INV02210,45-54,Male,Uttar Pradesh,T30,15094.93
INV02211,25-34,Male,Uttar Pradesh,B30,6219.1
INV02212,25-34,Male,Rajasthan,B30,11259.16
INV02213,18-24,Male,Karnataka,B30,7508.46
INV02214,18-24,Male,Delhi,T30,6565.61
INV02215,18-24,Female,Madhya Pradesh,T30,16486.67
INV02216,35-44,Female,Madhya Pradesh,T30,7225.12
INV02217,35-44,Male,Madhya Pradesh,T30,7235.78
INV02218,45-54,Male,West Bengal,T30,30888.67
INV02219,35-44,Male,Kerala,B30,29416.93
INV02220,18-24,Female,Karnataka,B30,1920.37
INV02221,18-24,Female,Delhi,B30,4052.23
INV02222,35-44,Other,Karnataka,B30,23580.42
INV02223,18-24,Male,Punjab,B30,9354.2
INV02224,25-34,Female,Punjab,T30,8462.41
INV02225,35-44,Male,Maharashtra,T30,10513.66
INV02226,35-44,Female,Uttar Pradesh,B30,8533.18
INV02227,35-44,Male,Punjab,B30,17088.88
INV02228,25-34,Male,Telangana,T30,2922.33
INV02229,45-54,Male,Telangana,T30,8840.3
INV02230,25-34,Female,Gujarat,B30,8204.48
INV02231,25-34,Male,Uttar Pradesh,B30,10616.39
INV02232,45-54,Male,Rajasthan,B30,14560.01
INV02233,25-34,Male,Madhya Pradesh,B30,3717.96
INV02234,45-54,Female,Rajasthan,T30,11831.51
INV02235,18-24,Male,Rajasthan,B30,1703.81
INV02236,35-44,Male,Gujarat,T30,10242.25
INV02237,35-44,Male,Rajasthan,T30,6389.87
INV02238,35-44,Male,Uttar Pradesh,T30,4329.25
INV02239,35-44,Female,Tamil Nadu,T30,7069.6
INV02240,35-44,Male,Maharashtra,T30,14767.64
INV02241,25-34,Male,Rajasthan,B30,14220.1
INV02242,45-54,Female,Telangana,T30,35858.45
INV02243,55+,Female,Kerala,B30,5850.42
INV02244,45-54,Male,Delhi,T30,49600.06
INV02245,35-44,Male,Telangana,T30,12469.73
INV02246,45-54,Female,Karnataka,T30,7915.99
INV02247,18-24,Male,West Bengal,T30,9135.23
INV02248,35-44,Female,Kerala,B30,7789.33
INV02249,25-34,Male,Rajasthan,B30,15318.07
INV02250,45-54,Female,Madhya Pradesh,B30,13883.65
INV02251,25-34,Male,Rajasthan,T30,6368.05
INV02252,25-34,Male,Madhya Pradesh,B30,11078.62
INV02253,45-54,Male,Uttar Pradesh,T30,14759.42
INV02254,25-34,Male,Telangana,B30,17782.94
INV02255,35-44,Female,Rajasthan,T30,5774.14
INV02256,25-34,Male,Tamil Nadu,T30,8734.64
INV02257,18-24,Male,Telangana,T30,9686.96
INV02258,45-54,Male,Gujarat,T30,3544.23
INV02259,35-44,Male,Karnataka,T30,9700.38
INV02260,25-34,Male,Uttar Pradesh,T30,11592.95
INV02261,45-54,Male,Punjab,B30,8223.48
INV02262,35-44,Male,Tamil Nadu,T30,5521.58
INV02263,55+,Female,Delhi,T30,22689.35
INV02264,25-34,Female,Kerala,T30,2609.82
INV02265,25-34,Female,Uttar Pradesh,T30,5378.6
INV02266,45-54,Female,Rajasthan,T30,3910.49
INV02267,18-24,Female,Punjab,B30,3415.56
INV02268,25-34,Male,Kerala,T30,6165.13
INV02269,45-54,Male,Madhya Pradesh,T30,8873.2
INV02270,25-34,Male,Punjab,T30,13160.48
INV02271,18-24,Male,Gujarat,T30,5145.58
INV02272,25-34,Female,Uttar Pradesh,T30,9086.44
INV02273,25-34,Female,Rajasthan,B30,23603.1
INV02274,45-54,Male,Punjab,T30,40332.34
INV02275,18-24,Female,Tamil Nadu,T30,2172.94
INV02276,25-34,Male,Gujarat,B30,16938.34
INV02277,35-44,Female,Tamil Nadu,T30,7993.3
INV02278,18-24,Male,Telangana,T30,4115.59
INV02279,35-44,Female,Telangana,T30,33990.69
INV02280,55+,Female,Gujarat,T30,23393.07
INV02281,35-44,Female,Maharashtra,B30,10832.2
INV02282,35-44,Female,West Bengal,B30,40213.84
INV02283,25-34,Female,Rajasthan,T30,6768.64
INV02284,25-34,Female,Uttar Pradesh,B30,10230.23
INV02285,25-34,Female,Kerala,T30,7413.68
INV02286,25-34,Male,Kerala,T30,9078.44
INV02287,55+,Male,Telangana,B30,5143.13
INV02288,55+,Female,Kerala,T30,7711.86
INV02289,25-34,Male,Uttar Pradesh,T30,10821.82
INV02290,18-24,Female,Telangana,T30,10630.88
INV02291,35-44,Male,Karnataka,T30,5774.09
INV02292,55+,Female,Uttar Pradesh,T30,13110.29
INV02293,35-44,Male,Uttar Pradesh,T30,24447.09
INV02294,25-34,Male,Kerala,T30,9176.28
INV02295,25-34,Female,Kerala,T30,4763.45
INV02296,35-44,Female,Rajasthan,T30,22654.04
INV02297,25-34,Male,Gujarat,T30,2437.6
INV02298,35-44,Female,Kerala,T30,25524.3
INV02299,45-54,Male,Rajasthan,B30,7274.71
INV02300,35-44,Female,Maharashtra,B30,7046.59
INV02301,25-34,Female,Tamil Nadu,B30,4735.72
INV02302,25-34,Male,Uttar Pradesh,T30,5020.6
INV02303,35-44,Other,Rajasthan,T30,10436.39
INV02304,55+,Female,Rajasthan,T30,5542.62
INV02305,25-34,Female,Maharashtra,B30,4439.67
INV02306,55+,Male,Madhya Pradesh,T30,78921.4
INV02307,55+,Female,Punjab,T30,4374.71
INV02308,18-24,Female,Kerala,T30,7186.39
INV02309,35-44,Female,Maharashtra,T30,6839.1
INV02310,25-34,Male,Madhya Pradesh,B30,9485.87
INV02311,25-34,Female,Tamil Nadu,T30,34723.59
INV02312,35-44,Male,Kerala,B30,44087.75
INV02313,25-34,Male,Delhi,T30,6189.87
INV02314,25-34,Male,Delhi,B30,11218.98
INV02315,25-34,Male,West Bengal,T30,23528.56
INV02316,25-34,Female,Punjab,T30,12625.56
INV02317,35-44,Other,Madhya Pradesh,T30,4675.67
INV02318,35-44,Male,Gujarat,B30,15458.29
INV02319,45-54,Male,Punjab,T30,8509.92
INV02320,35-44,Female,Gujarat,B30,7026.65
INV02321,35-44,Male,Telangana,T30,8995.39
INV02322,25-34,Female,Tamil Nadu,T30,6419.34
INV02323,25-34,Male,Tamil Nadu,B30,16774.42
INV02324,35-44,Female,Maharashtra,B30,13209.33
INV02325,35-44,Male,Madhya Pradesh,B30,3672.57
INV02326,25-34,Male,West Bengal,T30,10587.73
INV02327,45-54,Female,Gujarat,T30,18238.57
INV02328,25-34,Male,Kerala,T30,3446.47
INV02329,25-34,Other,Punjab,B30,8244.57
INV02330,25-34,Male,Punjab,T30,6799.38
INV02331,18-24,Male,Uttar Pradesh,B30,6843.82
INV02332,25-34,Male,Uttar Pradesh,T30,27174.8
INV02333,25-34,Male,Maharashtra,T30,9476.64
INV02334,35-44,Female,Telangana,T30,7622.13
INV02335,45-54,Male,West Bengal,T30,13581.56
INV02336,45-54,Male,Karnataka,B30,31552.12
INV02337,25-34,Male,Uttar Pradesh,B30,3638.24
INV02338,25-34,Female,Telangana,T30,2183.69
INV02339,18-24,Female,Tamil Nadu,B30,3973.29
INV02340,25-34,Male,Tamil Nadu,T30,4705.79
INV02341,25-34,Female,Madhya Pradesh,B30,3728.91
INV02342,35-44,Male,Madhya Pradesh,T30,12498.88
INV02343,25-34,Male,Uttar Pradesh,T30,8258.91
INV02344,18-24,Male,Punjab,B30,1340.94
INV02345,25-34,Male,Gujarat,B30,4903.11
INV02346,25-34,Male,Delhi,T30,14985.89
INV02347,35-44,Female,Tamil Nadu,B30,15124.33
INV02348,35-44,Male,Tamil Nadu,B30,10280.73
INV02349,35-44,Male,Kerala,T30,9786.22
INV02350,18-24,Male,Uttar Pradesh,T30,2633.35
INV02351,18-24,Female,Madhya Pradesh,T30,3729.94
INV02352,25-34,Female,Madhya Pradesh,T30,1087.47
INV02353,45-54,Male,Telangana,T30,13794.12
INV02354,45-54,Male,Madhya Pradesh,T30,14065.59
INV02355,25-34,Male,Uttar Pradesh,B30,5225.3
INV02356,18-24,Male,Delhi,T30,5180.34
INV02357,45-54,Male,Gujarat,B30,40159.86
INV02358,45-54,Male,Karnataka,B30,12835.33
INV02359,35-44,Female,Madhya Pradesh,B30,14674.75
INV02360,25-34,Male,Tamil Nadu,B30,8514.5
INV02361,45-54,Male,Delhi,T30,5648.65
INV02362,35-44,Male,Karnataka,T30,9548.05
INV02363,35-44,Female,West Bengal,B30,11859.42
INV02364,35-44,Female,Rajasthan,B30,15655.02
INV02365,35-44,Male,Delhi,B30,21998.32
INV02366,35-44,Male,Telangana,T30,12810.27
INV02367,25-34,Male,Tamil Nadu,T30,11485.38
INV02368,55+,Male,Tamil Nadu,T30,14673.79
INV02369,55+,Female,Tamil Nadu,B30,32022.87
INV02370,35-44,Female,Rajasthan,T30,30656.78
INV02371,55+,Male,Gujarat,T30,4690.52
INV02372,25-34,Male,Kerala,T30,12792.6
INV02373,55+,Female,Madhya Pradesh,T30,4971.05
INV02374,25-34,Other,Karnataka,T30,9855.06
INV02375,25-34,Male,West Bengal,T30,29854.9
INV02376,35-44,Female,Tamil Nadu,B30,4977.43
INV02377,18-24,Male,Madhya Pradesh,T30,9810.87
INV02378,25-34,Male,Rajasthan,T30,13141.95
INV02379,18-24,Male,Kerala,B30,2857.92
INV02380,18-24,Female,Rajasthan,T30,14197.49
INV02381,25-34,Female,Kerala,B30,24804.0
INV02382,45-54,Male,Delhi,B30,4119.61
INV02383,25-34,Male,Maharashtra,T30,16733.63
INV02384,25-34,Other,Uttar Pradesh,T30,22347.23
INV02385,35-44,Male,West Bengal,B30,4609.93
INV02386,25-34,Male,Karnataka,B30,9689.6
INV02387,35-44,Female,Madhya Pradesh,B30,4911.82
INV02388,25-34,Female,Kerala,T30,7863.55
INV02389,25-34,Female,Tamil Nadu,T30,3550.66
INV02390,25-34,Male,Delhi,B30,6854.91
INV02391,35-44,Female,Uttar Pradesh,B30,4581.66
INV02392,45-54,Male,Gujarat,T30,12309.1
INV02393,35-44,Female,Kerala,B30,5877.95
INV02394,25-34,Male,Gujarat,T30,18332.68
INV02395,25-34,Female,Madhya Pradesh,B30,46113.99
INV02396,25-34,Male,Maharashtra,T30,2646.33
INV02397,45-54,Female,Kerala,T30,8829.94
INV02398,18-24,Male,Kerala,T30,6715.0
INV02399,25-34,Male,Delhi,T30,32833.06
INV02400,35-44,Male,Madhya Pradesh,B30,6448.37
INV02401,18-24,Male,Gujarat,B30,2667.39
INV02402,25-34,Male,Maharashtra,T30,9991.3
INV02403,35-44,Male,Madhya Pradesh,B30,9303.93
INV02404,45-54,Male,Madhya Pradesh,T30,5371.2
INV02405,35-44,Female,Telangana,T30,9748.68
INV02406,35-44,Male,Uttar Pradesh,T30,11512.04
INV02407,35-44,Other,Maharashtra,T30,14092.44
INV02408,25-34,Male,Telangana,T30,10384.73
INV02409,25-34,Male,Uttar Pradesh,B30,3867.32
INV02410,35-44,Male,Tamil Nadu,T30,24934.31
INV02411,25-34,Male,Kerala,T30,22915.46
INV02412,25-34,Female,Tamil Nadu,B30,8106.75
INV02413,25-34,Male,Delhi,T30,10190.75
INV02414,25-34,Female,Telangana,B30,5667.56
INV02415,55+,Female,Uttar Pradesh,T30,16530.09
INV02416,35-44,Male,Madhya Pradesh,T30,7205.14
INV02417,35-44,Other,Kerala,B30,5947.82
INV02418,35-44,Male,Maharashtra,B30,16686.72
INV02419,25-34,Male,Karnataka,T30,11005.92
INV02420,25-34,Female,Kerala,T30,8956.06
INV02421,35-44,Male,Rajasthan,T30,27062.6
INV02422,25-34,Male,Karnataka,T30,9605.17
INV02423,55+,Female,Uttar Pradesh,T30,4209.72
INV02424,18-24,Male,Uttar Pradesh,B30,2150.0
INV02425,25-34,Male,Gujarat,T30,21230.75
INV02426,25-34,Female,Telangana,T30,12189.64
INV02427,25-34,Male,Madhya Pradesh,T30,10329.39
INV02428,45-54,Male,Punjab,T30,19846.88
INV02429,35-44,Female,Karnataka,T30,29056.11
INV02430,45-54,Female,Kerala,T30,13233.45
INV02431,25-34,Female,Tamil Nadu,T30,14308.11
INV02432,25-34,Male,West Bengal,B30,18671.98
INV02433,25-34,Female,Rajasthan,B30,12602.45
INV02434,25-34,Male,Rajasthan,T30,2568.56
INV02435,55+,Female,West Bengal,T30,4602.56
INV02436,25-34,Female,Kerala,T30,8246.01
INV02437,35-44,Female,Tamil Nadu,T30,7480.66
INV02438,25-34,Male,Tamil Nadu,T30,28409.4
INV02439,18-24,Female,West Bengal,T30,8553.68
INV02440,18-24,Female,Maharashtra,B30,13855.17
INV02441,25-34,Female,Punjab,B30,4254.22
INV02442,25-34,Male,Rajasthan,T30,5219.91
INV02443,25-34,Male,Gujarat,T30,3961.52
INV02444,45-54,Male,Kerala,B30,12760.63
INV02445,25-34,Male,Karnataka,B30,3627.99
INV02446,25-34,Male,Maharashtra,B30,11297.77
INV02447,35-44,Male,Delhi,T30,29982.29
INV02448,35-44,Female,Delhi,B30,41686.75
INV02449,55+,Male,Tamil Nadu,B30,9689.88
INV02450,45-54,Male,Gujarat,B30,5165.53
INV02451,25-34,Female,Rajasthan,T30,5275.72
INV02452,45-54,Female,Maharashtra,B30,11473.41
INV02453,25-34,Female,Karnataka,T30,8551.5
INV02454,25-34,Female,Tamil Nadu,T30,2957.13
INV02455,25-34,Female,Kerala,B30,6772.04
INV02456,18-24,Female,Tamil Nadu,T30,4724.04
INV02457,25-34,Male,Delhi,T30,28681.08
INV02458,35-44,Female,Kerala,B30,11462.18
INV02459,35-44,Male,Kerala,T30,7691.77
INV02460,25-34,Male,Kerala,T30,9591.59
INV02461,25-34,Female,Rajasthan,T30,5919.07
INV02462,55+,Male,Kerala,T30,12011.19
INV02463,35-44,Male,Delhi,B30,27079.32
INV02464,18-24,Male,Uttar Pradesh,T30,7701.0
INV02465,45-54,Female,Karnataka,T30,10989.83
INV02466,25-34,Female,Punjab,T30,2384.24
INV02467,25-34,Male,Punjab,T30,10814.02
INV02468,35-44,Male,Rajasthan,T30,15374.04
INV02469,55+,Male,Rajasthan,T30,9350.23
INV02470,55+,Female,Telangana,T30,9043.73
INV02471,25-34,Male,Uttar Pradesh,T30,11558.77
INV02472,25-34,Male,Punjab,B30,6659.51
INV02473,18-24,Male,Karnataka,T30,9942.4
INV02474,25-34,Male,Gujarat,T30,10294.31
INV02475,55+,Male,Gujarat,B30,7810.68
INV02476,25-34,Male,Karnataka,T30,7852.39
INV02477,35-44,Male,Madhya Pradesh,T30,13295.67
INV02478,25-34,Female,Gujarat,B30,16514.84
INV02479,45-54,Male,Telangana,T30,6094.97
INV02480,45-54,Female,Uttar Pradesh,T30,10816.28
INV02481,35-44,Male,Punjab,T30,15059.11
INV02482,35-44,Female,Uttar Pradesh,B30,8138.76
INV02483,25-34,Female,Gujarat,T30,16340.1
INV02484,25-34,Male,Karnataka,B30,5967.41
INV02485,25-34,Female,Rajasthan,T30,9186.79
INV02486,25-34,Female,Gujarat,T30,14641.7
INV02487,35-44,Female,Karnataka,T30,8273.35
INV02488,35-44,Male,Tamil Nadu,B30,10732.13
INV02489,55+,Female,Uttar Pradesh,B30,15464.75
INV02490,45-54,Female,Punjab,T30,6442.48
INV02491,25-34,Male,Maharashtra,T30,7100.64
INV02492,45-54,Male,Delhi,B30,11441.76
INV02493,45-54,Male,Gujarat,T30,3450.49
INV02494,25-34,Other,Kerala,T30,9702.67
INV02495,45-54,Male,Delhi,T30,13307.5
INV02496,35-44,Female,Madhya Pradesh,T30,15911.5
INV02497,25-34,Female,Tamil Nadu,T30,22150.14
INV02498,25-34,Male,Madhya Pradesh,B30,10730.83
INV02499,35-44,Male,Telangana,T30,28470.97
INV02500,55+,Male,Maharashtra,T30,23730.45
INV02501,18-24,Male,West Bengal,B30,3186.19
INV02502,25-34,Male,West Bengal,T30,2950.47
INV02503,35-44,Male,Delhi,T30,23157.82
INV02504,45-54,Male,Delhi,B30,12750.36
INV02505,25-34,Male,Tamil Nadu,B30,12215.08
INV02506,55+,Male,Madhya Pradesh,B30,13392.36
INV02507,45-54,Male,Gujarat,T30,2614.87
INV02508,25-34,Female,Tamil Nadu,T30,10421.45
INV02509,25-34,Male,Rajasthan,T30,5075.44
INV02510,45-54,Female,Gujarat,B30,26663.17
INV02511,35-44,Female,Rajasthan,T30,15838.8
INV02512,35-44,Male,Delhi,T30,8407.44
INV02513,45-54,Male,Madhya Pradesh,T30,12493.74
INV02514,18-24,Male,Kerala,T30,1435.31
INV02515,35-44,Other,Gujarat,T30,24880.0
INV02516,45-54,Male,Punjab,T30,12972.2
INV02517,25-34,Female,Karnataka,T30,7719.46
INV02518,25-34,Male,Maharashtra,B30,2304.39
INV02519,25-34,Male,Rajasthan,T30,4693.41
INV02520,18-24,Male,Delhi,B30,2799.28
INV02521,45-54,Male,Gujarat,B30,17952.39
INV02522,45-54,Male,Gujarat,B30,6948.2
INV02523,35-44,Male,Kerala,B30,22034.35
INV02524,35-44,Female,Telangana,B30,12119.17
INV02525,18-24,Male,Uttar Pradesh,T30,2265.19
INV02526,45-54,Female,Punjab,B30,10278.43
INV02527,18-24,Female,Madhya Pradesh,T30,16113.18
INV02528,45-54,Male,Karnataka,T30,6489.22
INV02529,25-34,Female,Karnataka,T30,5190.36
INV02530,45-54,Male,Uttar Pradesh,T30,13751.51
INV02531,35-44,Female,Uttar Pradesh,B30,8025.68
INV02532,35-44,Female,Gujarat,T30,12698.0
INV02533,35-44,Male,Maharashtra,B30,7481.78
INV02534,35-44,Female,West Bengal,T30,6853.96
INV02535,25-34,Male,Tamil Nadu,B30,32511.08
INV02536,18-24,Male,Delhi,T30,5829.57
INV02537,45-54,Male,West Bengal,T30,30825.98
INV02538,25-34,Female,Tamil Nadu,T30,13194.28
INV02539,25-34,Female,Tamil Nadu,T30,6349.26
INV02540,35-44,Female,West Bengal,T30,10498.25
INV02541,25-34,Female,Rajasthan,T30,3735.6
INV02542,25-34,Female,Kerala,T30,9803.18
INV02543,35-44,Female,Delhi,T30,5184.7
INV02544,18-24,Male,Uttar Pradesh,T30,2627.46
INV02545,45-54,Male,Delhi,T30,8331.05
INV02546,25-34,Female,Uttar Pradesh,B30,4270.19
INV02547,25-34,Female,Gujarat,T30,15436.47
INV02548,25-34,Male,Punjab,T30,18724.72
INV02549,25-34,Male,West Bengal,T30,3367.77
INV02550,25-34,Male,Maharashtra,T30,9667.27
INV02551,35-44,Female,Kerala,B30,9360.22
INV02552,45-54,Male,Tamil Nadu,T30,6969.13
INV02553,45-54,Male,Kerala,B30,16377.7
INV02554,35-44,Male,Punjab,B30,12471.47
INV02555,45-54,Female,Kerala,T30,13336.31
INV02556,25-34,Male,Delhi,T30,1545.03
INV02557,25-34,Other,Telangana,T30,3662.07
INV02558,35-44,Male,Punjab,T30,18652.96
INV02559,25-34,Female,Rajasthan,B30,13473.81
INV02560,25-34,Male,Punjab,T30,10017.85
INV02561,18-24,Male,Tamil Nadu,T30,1919.02
INV02562,18-24,Male,Rajasthan,T30,7774.6
INV02563,35-44,Female,Karnataka,B30,3607.27
INV02564,35-44,Female,Uttar Pradesh,T30,9662.88
INV02565,25-34,Male,Gujarat,T30,8089.06
INV02566,25-34,Male,Rajasthan,B30,9743.02
INV02567,35-44,Male,Rajasthan,T30,14454.56
INV02568,25-34,Male,Madhya Pradesh,T30,5698.85
INV02569,25-34,Male,Telangana,B30,13971.05
INV02570,25-34,Male,Telangana,T30,12762.35
INV02571,35-44,Male,Madhya Pradesh,T30,7509.06
INV02572,45-54,Male,Telangana,B30,43985.68
INV02573,25-34,Female,West Bengal,B30,3309.32
INV02574,45-54,Male,Karnataka,T30,9648.78
INV02575,25-34,Male,Maharashtra,B30,8549.03
INV02576,25-34,Male,Tamil Nadu,B30,10958.3
INV02577,25-34,Male,Rajasthan,T30,7051.67
INV02578,55+,Male,West Bengal,B30,13459.7
INV02579,25-34,Female,Punjab,T30,4245.6
INV02580,18-24,Male,Punjab,B30,6911.76
INV02581,25-34,Male,Punjab,T30,10221.44
INV02582,35-44,Male,Telangana,B30,7121.7
INV02583,35-44,Female,Gujarat,T30,11388.7
INV02584,45-54,Female,Delhi,T30,8403.68
INV02585,55+,Male,Punjab,T30,19066.08
INV02586,25-34,Male,Maharashtra,B30,9383.49
INV02587,25-34,Male,Uttar Pradesh,T30,4113.59
INV02588,18-24,Male,Madhya Pradesh,T30,11098.84
INV02589,25-34,Female,Maharashtra,B30,10846.03
INV02590,18-24,Female,Maharashtra,T30,2533.84
INV02591,35-44,Female,Kerala,T30,17576.93
INV02592,35-44,Female,Uttar Pradesh,T30,4917.55
INV02593,55+,Male,Madhya Pradesh,T30,4312.97
INV02594,35-44,Female,Punjab,T30,10384.64
INV02595,45-54,Male,Gujarat,T30,21799.14
INV02596,25-34,Male,Uttar Pradesh,T30,4614.09
INV02597,35-44,Male,Gujarat,T30,8212.51
INV02598,35-44,Female,Delhi,T30,14314.12
INV02599,45-54,Female,Punjab,T30,5965.51
INV02600,25-34,Male,West Bengal,T30,11499.1
INV02601,35-44,Male,Gujarat,B30,4350.86
INV02602,35-44,Male,Uttar Pradesh,T30,29240.1
INV02603,35-44,Male,Maharashtra,T30,10413.91
INV02604,35-44,Male,Rajasthan,B30,30883.61
INV02605,35-44,Male,West Bengal,B30,12543.71
INV02606,45-54,Other,Maharashtra,T30,21064.87
INV02607,35-44,Female,Uttar Pradesh,B30,30603.38
INV02608,25-34,Male,Uttar Pradesh,B30,7819.13
INV02609,25-34,Female,Maharashtra,T30,16316.57
INV02610,25-34,Female,Punjab,T30,5357.59
INV02611,25-34,Male,Madhya Pradesh,B30,3533.22
INV02612,55+,Female,Tamil Nadu,B30,4377.65
INV02613,35-44,Female,Maharashtra,B30,8840.25
INV02614,35-44,Male,Kerala,T30,11017.42
INV02615,25-34,Female,Delhi,B30,12289.57
INV02616,35-44,Female,Madhya Pradesh,B30,21491.44
INV02617,25-34,Male,Rajasthan,B30,7623.3
INV02618,45-54,Male,Rajasthan,B30,3981.18
