transaction_id,investor_id,date,transaction_type,transaction_amount,state,age_group,city_tier,gender,monthly_sip_amount,transaction_count,year,year_month
TXN0000231,INV00054,2024-10-17,Lumpsum,47449.32,Maharashtra,25-34,T30,Male,4775.7,1,2024,2024-10
TXN0000232,INV00054,2022-05-25,Lumpsum,47175.67,Maharashtra,25-34,T30,Male,4775.7,1,2022,2022-05
TXN0000233,INV00054,2025-08-10,SIP,5047.16,Maharashtra,25-34,T30,Male,4775.7,1,2025,2025-08
TXN0000234,INV00054,2023-09-22,SIP,4997.58,Maharashtra,25-34,T30,Male,4775.7,1,2023,2023-09
TXN0000235,INV00055,2024-05-16,SIP,9542.85,Uttar Pradesh,35-44,B30,Male,10543.36,1,2024,2024-05
TXN0000236,INV00055,2024-02-11,SIP,12052.39,Uttar Pradesh,35-44,B30,Male,10543.36,1,2024,2024-02
TXN0000237,INV00055,2022-05-01,Lumpsum,70331.91,Uttar Pradesh,35-44,B30,Male,10543.36,1,2022,2022-05
TXN0000238,INV00055,2024-11-28,Lumpsum,76654.02,Uttar Pradesh,35-44,B30,Male,10543.36,1,2024,2024-11
TXN0000239,INV00055,2025-08-31,Lumpsum,141325.9,Uttar Pradesh,35-44,B30,Male,10543.36,1,2025,2025-08
TXN0000240,INV00055,2022-07-14,SIP,9494.79,Uttar Pradesh,35-44,B30,Male,10543.36,1,2022,2022-07
TXN0000241,INV00055,2025-11-29,SIP,10031.63,Uttar Pradesh,35-44,B30,Male,10543.36,1,2025,2025-11
TXN0000242,INV00056,2023-07-22,SIP,5277.71,Telangana,18-24,T30,Female,5184.85,1,2023,2023-07
TXN0000243,INV00056,2025-02-16,Redemption,30438.57,Telangana,18-24,T30,Female,5184.85,1,2025,2025-02
TXN0000244,INV00057,2025-10-27,Lumpsum,10774.97,Gujarat,25-34,B30,Female,1407.12,1,2025,2025-10
TXN0000245,INV00057,2023-11-13,Lumpsum,9751.07,Gujarat,25-34,B30,Female,1407.12,1,2023,2023-11
TXN0000246,INV00057,2024-09-05,Redemption,3775.28,Gujarat,25-34,B30,Female,1407.12,1,2024,2024-09
TXN0000247,INV00058,2024-11-14,SIP,6664.28,Punjab,25-34,T30,Other,5807.4,1,2024,2024-11
TXN0000248,INV00058,2022-03-15,SIP,5259.93,Punjab,25-34,T30,Other,5807.4,1,2022,2022-03
TXN0000249,INV00059,2022-02-26,SIP,13646.03,Tamil Nadu,45-54,T30,Male,14635.23,1,2022,2022-02
TXN0000250,INV00059,2024-05-24,SIP,14602.07,Tamil Nadu,45-54,T30,Male,14635.23,1,2024,2024-05
TXN0000251,INV00060,2022-07-15,Redemption,53948.3,Rajasthan,35-44,T30,Male,11789.18,1,2022,2022-07
TXN0000252,INV00060,2022-04-27,Lumpsum,85403.68,Rajasthan,35-44,T30,Male,11789.18,1,2022,2022-04
TXN0000253,INV00060,2025-07-19,SIP,11155.79,Rajasthan,35-44,T30,Male,11789.18,1,2025,2025-07
TXN0000254,INV00060,2023-10-12,SIP,11620.47,Rajasthan,35-44,T30,Male,11789.18,1,2023,2023-10
TXN0000255,INV00060,2022-08-05,SIP,12911.08,Rajasthan,35-44,T30,Male,11789.18,1,2022,2022-08
TXN0000256,INV00060,2024-01-14,SIP,11105.74,Rajasthan,35-44,T30,Male,11789.18,1,2024,2024-01
TXN0000257,INV00060,2025-06-29,SIP,12937.19,Rajasthan,35-44,T30,Male,11789.18,1,2025,2025-06
TXN0000258,INV00061,2023-07-27,Redemption,47139.92,Kerala,45-54,T30,Male,8459.72,1,2023,2023-07
TXN0000259,INV00061,2024-04-02,SIP,8121.54,Kerala,45-54,T30,Male,8459.72,1,2024,2024-04
TXN0000260,INV00061,2023-04-11,SIP,7932.94,Kerala,45-54,T30,Male,8459.72,1,2023,2023-04
TXN0000261,INV00061,2024-04-16,Lumpsum,94720.65,Kerala,45-54,T30,Male,8459.72,1,2024,2024-04
TXN0000262,INV00061,2025-07-13,SIP,9500.56,Kerala,45-54,T30,Male,8459.72,1,2025,2025-07
TXN0000263,INV00062,2022-06-19,SIP,3631.74,Kerala,25-34,T30,Female,3969.44,1,2022,2022-06
TXN0000264,INV00062,2023-05-18,SIP,3833.03,Kerala,25-34,T30,Female,3969.44,1,2023,2023-05
TXN0000265,INV00062,2024-12-12,Lumpsum,47988.68,Kerala,25-34,T30,Female,3969.44,1,2024,2024-12
TXN0000266,INV00062,2025-12-31,SIP,4392.27,Kerala,25-34,T30,Female,3969.44,1,2025,2025-12
TXN0000267,INV00063,2022-06-25,SIP,5610.02,Madhya Pradesh,25-34,T30,Male,5171.18,1,2022,2022-06
TXN0000268,INV00063,2023-03-28,SIP,5490.88,Madhya Pradesh,25-34,T30,Male,5171.18,1,2023,2023-03
TXN0000269,INV00063,2025-05-03,SIP,5269.22,Madhya Pradesh,25-34,T30,Male,5171.18,1,2025,2025-05
TXN0000270,INV00064,2023-09-30,SIP,10177.33,Telangana,25-34,T30,Male,10969.2,1,2023,2023-09
TXN0000271,INV00064,2025-01-17,Lumpsum,152759.92,Telangana,25-34,T30,Male,10969.2,1,2025,2025-01
TXN0000272,INV00064,2025-09-24,SIP,11589.33,Telangana,25-34,T30,Male,10969.2,1,2025,2025-09
TXN0000273,INV00065,2024-09-04,SIP,10542.56,Rajasthan,25-34,T30,Female,9908.66,1,2024,2024-09
TXN0000274,INV00065,2023-05-17,Redemption,35403.37,Rajasthan,25-34,T30,Female,9908.66,1,2023,2023-05
TXN0000275,INV00065,2022-07-02,SIP,10459.66,Rajasthan,25-34,T30,Female,9908.66,1,2022,2022-07
TXN0000276,INV00065,2025-07-17,Redemption,43093.78,Rajasthan,25-34,T30,Female,9908.66,1,2025,2025-07
TXN0000277,INV00065,2023-12-26,SIP,9878.43,Rajasthan,25-34,T30,Female,9908.66,1,2023,2023-12
TXN0000278,INV00065,2024-05-30,SIP,9128.57,Rajasthan,25-34,T30,Female,9908.66,1,2024,2024-05
TXN0000279,INV00066,2022-10-30,SIP,20174.19,Karnataka,25-34,T30,Female,20667.06,1,2022,2022-10
TXN0000280,INV00066,2023-04-23,SIP,21356.17,Karnataka,25-34,T30,Female,20667.06,1,2023,2023-04
TXN0000281,INV00066,2024-05-11,SIP,21087.23,Karnataka,25-34,T30,Female,20667.06,1,2024,2024-05
TXN0000282,INV00066,2024-11-25,SIP,20999.69,Karnataka,25-34,T30,Female,20667.06,1,2024,2024-11
TXN0000283,INV00067,2024-02-20,Lumpsum,101647.16,Karnataka,45-54,T30,Female,13457.13,1,2024,2024-02
TXN0000284,INV00067,2023-04-21,Lumpsum,140494.7,Karnataka,45-54,T30,Female,13457.13,1,2023,2023-04
TXN0000285,INV00067,2022-07-16,Lumpsum,186713.58,Karnataka,45-54,T30,Female,13457.13,1,2022,2022-07
TXN0000286,INV00067,2025-10-18,SIP,14953.98,Karnataka,45-54,T30,Female,13457.13,1,2025,2025-10
TXN0000287,INV00067,2023-08-12,SIP,14730.21,Karnataka,45-54,T30,Female,13457.13,1,2023,2023-08
TXN0000288,INV00068,2025-12-10,Lumpsum,132667.19,Rajasthan,35-44,T30,Female,22352.8,1,2025,2025-12
TXN0000289,INV00068,2025-09-14,Redemption,56436.36,Rajasthan,35-44,T30,Female,22352.8,1,2025,2025-09
TXN0000290,INV00068,2025-11-14,Redemption,97274.96,Rajasthan,35-44,T30,Female,22352.8,1,2025,2025-11
TXN0000291,INV00068,2024-03-04,SIP,23502.52,Rajasthan,35-44,T30,Female,22352.8,1,2024,2024-03
TXN0000292,INV00069,2024-03-06,Redemption,29552.68,Telangana,18-24,T30,Male,5052.0,1,2024,2024-03
TXN0000293,INV00069,2023-10-05,SIP,4631.85,Telangana,18-24,T30,Male,5052.0,1,2023,2023-10
TXN0000294,INV00069,2024-06-07,SIP,5482.78,Telangana,18-24,T30,Male,5052.0,1,2024,2024-06
TXN0000295,INV00069,2025-02-24,SIP,4575.3,Telangana,18-24,T30,Male,5052.0,1,2025,2025-02
TXN0000296,INV00069,2023-07-16,SIP,5797.02,Telangana,18-24,T30,Male,5052.0,1,2023,2023-07
TXN0000297,INV00069,2023-02-06,Lumpsum,28630.7,Telangana,18-24,T30,Male,5052.0,1,2023,2023-02
TXN0000298,INV00070,2022-06-29,SIP,32189.06,Delhi,25-34,T30,Male,29460.93,1,2022,2022-06
TXN0000299,INV00070,2025-05-12,SIP,28935.33,Delhi,25-34,T30,Male,29460.93,1,2025,2025-05
TXN0000300,INV00070,2025-08-01,SIP,32984.56,Delhi,25-34,T30,Male,29460.93,1,2025,2025-08
TXN0000301,INV00070,2025-10-19,SIP,32021.85,Delhi,25-34,T30,Male,29460.93,1,2025,2025-10
TXN0000302,INV00070,2022-04-15,SIP,31778.06,Delhi,25-34,T30,Male,29460.93,1,2022,2022-04
TXN0000303,INV00071,2023-03-31,Redemption,34553.59,West Bengal,18-24,T30,Male,4504.03,1,2023,2023-03
TXN0000304,INV00071,2024-04-09,SIP,4523.39,West Bengal,18-24,T30,Male,4504.03,1,2024,2024-04
TXN0000305,INV00071,2024-10-16,SIP,4996.57,West Bengal,18-24,T30,Male,4504.03,1,2024,2024-10
TXN0000306,INV00071,2024-11-22,Lumpsum,63683.48,West Bengal,18-24,T30,Male,4504.03,1,2024,2024-11
TXN0000307,INV00071,2024-10-14,SIP,4169.91,West Bengal,18-24,T30,Male,4504.03,1,2024,2024-10
TXN0000308,INV00071,2025-06-18,SIP,5030.05,West Bengal,18-24,T30,Male,4504.03,1,2025,2025-06
TXN0000309,INV00071,2022-03-14,SIP,4971.14,West Bengal,18-24,T30,Male,4504.03,1,2022,2022-03
TXN0000310,INV00072,2023-05-18,Lumpsum,98146.18,Delhi,25-34,T30,Female,13653.87,1,2023,2023-05
TXN0000311,INV00072,2024-06-22,SIP,14726.39,Delhi,25-34,T30,Female,13653.87,1,2024,2024-06
TXN0000312,INV00073,2024-07-25,SIP,9390.51,Karnataka,55+,B30,Male,9836.75,1,2024,2024-07
TXN0000313,INV00073,2022-03-02,SIP,11177.37,Karnataka,55+,B30,Male,9836.75,1,2022,2022-03
TXN0000314,INV00073,2024-04-29,SIP,11196.64,Karnataka,55+,B30,Male,9836.75,1,2024,2024-04
TXN0000315,INV00073,2025-01-01,SIP,10599.21,Karnataka,55+,B30,Male,9836.75,1,2025,2025-01
TXN0000316,INV00074,2022-01-23,SIP,9213.2,Rajasthan,45-54,T30,Male,9858.29,1,2022,2022-01
TXN0000317,INV00074,2024-09-12,SIP,9714.84,Rajasthan,45-54,T30,Male,9858.29,1,2024,2024-09
TXN0000318,INV00074,2025-08-30,SIP,10126.12,Rajasthan,45-54,T30,Male,9858.29,1,2025,2025-08
TXN0000319,INV00074,2022-08-20,Lumpsum,58594.63,Rajasthan,45-54,T30,Male,9858.29,1,2022,2022-08
TXN0000320,INV00075,2023-04-22,SIP,4603.62,Rajasthan,25-34,T30,Male,5026.75,1,2023,2023-04
TXN0000321,INV00075,2024-05-08,Lumpsum,36278.72,Rajasthan,25-34,T30,Male,5026.75,1,2024,2024-05
TXN0000322,INV00075,2022-03-27,SIP,5423.11,Rajasthan,25-34,T30,Male,5026.75,1,2022,2022-03
TXN0000323,INV00075,2023-01-15,SIP,5170.22,Rajasthan,25-34,T30,Male,5026.75,1,2023,2023-01
TXN0000324,INV00075,2025-08-21,SIP,5158.24,Rajasthan,25-34,T30,Male,5026.75,1,2025,2025-08
TXN0000325,INV00075,2022-02-28,SIP,5636.16,Rajasthan,25-34,T30,Male,5026.75,1,2022,2022-02
TXN0000326,INV00075,2023-08-04,SIP,4817.77,Rajasthan,25-34,T30,Male,5026.75,1,2023,2023-08
TXN0000327,INV00076,2025-06-22,SIP,6862.56,Karnataka,55+,B30,Female,7117.16,1,2025,2025-06
TXN0000328,INV00076,2022-06-30,Lumpsum,95638.36,Karnataka,55+,B30,Female,7117.16,1,2022,2022-06
TXN0000329,INV00077,2022-10-04,SIP,15388.02,Delhi,25-34,T30,Female,14939.62,1,2022,2022-10
TXN0000330,INV00077,2025-05-29,SIP,14558.28,Delhi,25-34,T30,Female,14939.62,1,2025,2025-05
TXN0000331,INV00077,2024-12-18,Lumpsum,104213.7,Delhi,25-34,T30,Female,14939.62,1,2024,2024-12
TXN0000332,INV00077,2024-11-28,SIP,15701.17,Delhi,25-34,T30,Female,14939.62,1,2024,2024-11
TXN0000333,INV00077,2022-02-03,SIP,15580.51,Delhi,25-34,T30,Female,14939.62,1,2022,2022-02
TXN0000334,INV00077,2023-06-25,SIP,16160.83,Delhi,25-34,T30,Female,14939.62,1,2023,2023-06
TXN0000335,INV00077,2022-01-06,SIP,13577.59,Delhi,25-34,T30,Female,14939.62,1,2022,2022-01
TXN0000336,INV00078,2024-01-30,SIP,7669.12,Gujarat,35-44,T30,Male,7893.08,1,2024,2024-01
TXN0000337,INV00078,2025-09-05,Lumpsum,33257.13,Gujarat,35-44,T30,Male,7893.08,1,2025,2025-09
TXN0000338,INV00078,2025-08-11,SIP,8804.3,Gujarat,35-44,T30,Male,7893.08,1,2025,2025-08
TXN0000339,INV00078,2025-06-24,SIP,8346.2,Gujarat,35-44,T30,Male,7893.08,1,2025,2025-06
TXN0000340,INV00078,2022-07-15,SIP,7950.35,Gujarat,35-44,T30,Male,7893.08,1,2022,2022-07
TXN0000341,INV00078,2025-12-28,Lumpsum,34884.29,Gujarat,35-44,T30,Male,7893.08,1,2025,2025-12
TXN0000342,INV00078,2022-05-18,SIP,7972.09,Gujarat,35-44,T30,Male,7893.08,1,2022,2022-05
TXN0000343,INV00079,2022-11-08,Redemption,121425.46,West Bengal,35-44,T30,Female,19050.37,1,2022,2022-11
TXN0000344,INV00079,2025-07-25,Lumpsum,186865.21,West Bengal,35-44,T30,Female,19050.37,1,2025,2025-07
TXN0000345,INV00080,2023-06-15,SIP,10058.01,Delhi,55+,T30,Female,9514.56,1,2023,2023-06
TXN0000346,INV00080,2025-10-30,SIP,8725.81,Delhi,55+,T30,Female,9514.56,1,2025,2025-10
TXN0000347,INV00080,2023-07-13,Redemption,56006.79,Delhi,55+,T30,Female,9514.56,1,2023,2023-07
TXN0000348,INV00080,2024-12-03,SIP,9767.12,Delhi,55+,T30,Female,9514.56,1,2024,2024-12
TXN0000349,INV00080,2025-09-22,SIP,8980.22,Delhi,55+,T30,Female,9514.56,1,2025,2025-09
TXN0000350,INV00081,2024-05-06,SIP,4866.95,Delhi,25-34,B30,Male,5013.76,1,2024,2024-05
TXN0000351,INV00081,2023-11-04,SIP,5712.48,Delhi,25-34,B30,Male,5013.76,1,2023,2023-11
TXN0000352,INV00081,2022-10-02,SIP,5086.39,Delhi,25-34,B30,Male,5013.76,1,2022,2022-10
TXN0000353,INV00081,2025-09-14,Lumpsum,41162.23,Delhi,25-34,B30,Male,5013.76,1,2025,2025-09
TXN0000354,INV00081,2022-09-27,Lumpsum,51355.41,Delhi,25-34,B30,Male,5013.76,1,2022,2022-09
TXN0000355,INV00081,2024-04-04,SIP,4952.03,Delhi,25-34,B30,Male,5013.76,1,2024,2024-04
TXN0000356,INV00082,2025-10-22,Lumpsum,227216.34,Gujarat,35-44,B30,Male,20552.75,1,2025,2025-10
TXN0000357,INV00082,2023-03-25,SIP,21508.92,Gujarat,35-44,B30,Male,20552.75,1,2023,2023-03
TXN0000358,INV00082,2025-07-07,SIP,21400.09,Gujarat,35-44,B30,Male,20552.75,1,2025,2025-07
TXN0000359,INV00082,2024-02-20,SIP,19968.73,Gujarat,35-44,B30,Male,20552.75,1,2024,2024-02
TXN0000360,INV00083,2022-07-04,SIP,8700.92,Punjab,25-34,T30,Female,7611.41,1,2022,2022-07
TXN0000361,INV00083,2022-09-16,SIP,8719.93,Punjab,25-34,T30,Female,7611.41,1,2022,2022-09
TXN0000362,INV00083,2022-05-14,Lumpsum,97203.48,Punjab,25-34,T30,Female,7611.41,1,2022,2022-05
TXN0000363,INV00083,2023-11-27,SIP,6993.13,Punjab,25-34,T30,Female,7611.41,1,2023,2023-11
TXN0000364,INV00083,2023-08-26,SIP,8551.9,Punjab,25-34,T30,Female,7611.41,1,2023,2023-08
TXN0000365,INV00083,2024-05-29,SIP,6982.15,Punjab,25-34,T30,Female,7611.41,1,2024,2024-05
TXN0000366,INV00083,2024-11-24,SIP,7077.48,Punjab,25-34,T30,Female,7611.41,1,2024,2024-11
TXN0000367,INV00084,2022-05-16,Lumpsum,45718.77,Punjab,25-34,T30,Male,3669.54,1,2022,2022-05
TXN0000368,INV00084,2023-03-01,SIP,4158.08,Punjab,25-34,T30,Male,3669.54,1,2023,2023-03
TXN0000369,INV00084,2023-01-08,SIP,3953.23,Punjab,25-34,T30,Male,3669.54,1,2023,2023-01
TXN0000370,INV00084,2024-08-13,Lumpsum,45641.28,Punjab,25-34,T30,Male,3669.54,1,2024,2024-08
TXN0000371,INV00084,2023-12-03,Lumpsum,23705.61,Punjab,25-34,T30,Male,3669.54,1,2023,2023-12
TXN0000372,INV00085,2025-09-25,Redemption,84113.71,Uttar Pradesh,18-24,T30,Female,15900.92,1,2025,2025-09
TXN0000373,INV00085,2022-09-02,SIP,14721.08,Uttar Pradesh,18-24,T30,Female,15900.92,1,2022,2022-09
TXN0000374,INV00085,2022-11-24,Redemption,107312.34,Uttar Pradesh,18-24,T30,Female,15900.92,1,2022,2022-11
TXN0000375,INV00085,2022-10-31,SIP,17462.9,Uttar Pradesh,18-24,T30,Female,15900.92,1,2022,2022-10
TXN0000376,INV00085,2022-05-14,SIP,14707.33,Uttar Pradesh,18-24,T30,Female,15900.92,1,2022,2022-05
TXN0000377,INV00085,2022-04-03,Lumpsum,180106.7,Uttar Pradesh,18-24,T30,Female,15900.92,1,2022,2022-04
TXN0000378,INV00085,2022-11-11,Lumpsum,216760.12,Uttar Pradesh,18-24,T30,Female,15900.92,1,2022,2022-11
TXN0000379,INV00086,2024-07-26,Redemption,89717.32,Punjab,35-44,T30,Female,13396.51,1,2024,2024-07
TXN0000380,INV00086,2024-09-21,SIP,12368.59,Punjab,35-44,T30,Female,13396.51,1,2024,2024-09
TXN0000381,INV00086,2025-06-07,SIP,15027.06,Punjab,35-44,T30,Female,13396.51,1,2025,2025-06
TXN0000382,INV00086,2022-11-13,SIP,14248.16,Punjab,35-44,T30,Female,13396.51,1,2022,2022-11
TXN0000383,INV00087,2025-05-27,Redemption,31684.14,Telangana,55+,B30,Female,13443.88,1,2025,2025-05
TXN0000384,INV00087,2023-10-07,SIP,15285.82,Telangana,55+,B30,Female,13443.88,1,2023,2023-10
TXN0000385,INV00087,2022-04-06,Lumpsum,166803.88,Telangana,55+,B30,Female,13443.88,1,2022,2022-04
TXN0000386,INV00087,2024-09-26,Lumpsum,61646.4,Telangana,55+,B30,Female,13443.88,1,2024,2024-09
TXN0000387,INV00088,2025-04-16,Redemption,217431.63,West Bengal,45-54,B30,Female,60594.36,1,2025,2025-04
TXN0000388,INV00088,2023-11-24,Lumpsum,329438.7,West Bengal,45-54,B30,Female,60594.36,1,2023,2023-11
TXN0000389,INV00088,2024-12-20,SIP,64985.76,West Bengal,45-54,B30,Female,60594.36,1,2024,2024-12
TXN0000390,INV00088,2023-06-25,SIP,59002.98,West Bengal,45-54,B30,Female,60594.36,1,2023,2023-06
TXN0000391,INV00088,2025-04-08,Lumpsum,643723.34,West Bengal,45-54,B30,Female,60594.36,1,2025,2025-04
TXN0000392,INV00088,2023-03-04,Lumpsum,325324.14,West Bengal,45-54,B30,Female,60594.36,1,2023,2023-03
TXN0000393,INV00089,2024-10-14,SIP,9162.51,Tamil Nadu,35-44,T30,Male,10025.6,1,2024,2024-10
TXN0000394,INV00089,2025-08-03,SIP,10851.73,Tamil Nadu,35-44,T30,Male,10025.6,1,2025,2025-08
TXN0000395,INV00089,2025-12-24,Redemption,54412.15,Tamil Nadu,35-44,T30,Male,10025.6,1,2025,2025-12
TXN0000396,INV00089,2025-07-11,SIP,9542.13,Tamil Nadu,35-44,T30,Male,10025.6,1,2025,2025-07
TXN0000397,INV00089,2022-06-20,Lumpsum,45812.15,Tamil Nadu,35-44,T30,Male,10025.6,1,2022,2022-06
TXN0000398,INV00089,2023-02-03,SIP,10748.82,Tamil Nadu,35-44,T30,Male,10025.6,1,2023,2023-02
TXN0000399,INV00090,2025-06-19,SIP,18380.78,Gujarat,25-34,T30,Male,18107.33,1,2025,2025-06
TXN0000400,INV00090,2023-01-16,Lumpsum,239478.65,Gujarat,25-34,T30,Male,18107.33,1,2023,2023-01
TXN0000401,INV00090,2024-12-25,SIP,16388.27,Gujarat,25-34,T30,Male,18107.33,1,2024,2024-12
TXN0000402,INV00090,2023-06-26,SIP,19638.59,Gujarat,25-34,T30,Male,18107.33,1,2023,2023-06
TXN0000403,INV00090,2023-12-09,SIP,18137.8,Gujarat,25-34,T30,Male,18107.33,1,2023,2023-12
TXN0000404,INV00090,2023-01-26,SIP,17984.81,Gujarat,25-34,T30,Male,18107.33,1,2023,2023-01
TXN0000405,INV00091,2023-10-06,Redemption,27522.32,Uttar Pradesh,25-34,T30,Female,7456.98,1,2023,2023-10
TXN0000406,INV00091,2022-04-30,Lumpsum,86716.88,Uttar Pradesh,25-34,T30,Female,7456.98,1,2022,2022-04
TXN0000407,INV00091,2023-05-12,Redemption,25256.51,Uttar Pradesh,25-34,T30,Female,7456.98,1,2023,2023-05
TXN0000408,INV00091,2022-03-23,SIP,7754.45,Uttar Pradesh,25-34,T30,Female,7456.98,1,2022,2022-03
TXN0000409,INV00091,2024-02-11,SIP,7150.93,Uttar Pradesh,25-34,T30,Female,7456.98,1,2024,2024-02
TXN0000410,INV00091,2024-11-26,Redemption,47267.86,Uttar Pradesh,25-34,T30,Female,7456.98,1,2024,2024-11
TXN0000411,INV00092,2025-02-18,SIP,4130.84,Tamil Nadu,25-34,B30,Female,4418.93,1,2025,2025-02
TXN0000412,INV00092,2023-11-05,Lumpsum,20880.45,Tamil Nadu,25-34,B30,Female,4418.93,1,2023,2023-11
TXN0000413,INV00093,2024-11-19,SIP,12300.39,Madhya Pradesh,45-54,T30,Male,12258.99,1,2024,2024-11
TXN0000414,INV00093,2024-06-08,SIP,12023.43,Madhya Pradesh,45-54,T30,Male,12258.99,1,2024,2024-06
TXN0000415,INV00094,2022-07-08,Redemption,16761.0,Gujarat,25-34,T30,Male,3320.42,1,2022,2022-07
TXN0000416,INV00094,2022-03-11,SIP,3540.94,Gujarat,25-34,T30,Male,3320.42,1,2022,2022-03
TXN0000417,INV00094,2023-10-16,Lumpsum,46491.63,Gujarat,25-34,T30,Male,3320.42,1,2023,2023-10
TXN0000418,INV00094,2022-08-03,SIP,3666.88,Gujarat,25-34,T30,Male,3320.42,1,2022,2022-08
TXN0000419,INV00094,2022-01-22,Lumpsum,43961.17,Gujarat,25-34,T30,Male,3320.42,1,2022,2022-01
TXN0000420,INV00095,2024-11-13,Lumpsum,66430.62,West Bengal,25-34,T30,Male,16341.33,1,2024,2024-11
TXN0000421,INV00095,2025-06-29,Redemption,75915.75,West Bengal,25-34,T30,Male,16341.33,1,2025,2025-06
TXN0000422,INV00095,2022-08-28,SIP,15702.86,West Bengal,25-34,T30,Male,16341.33,1,2022,2022-08
TXN0000423,INV00095,2025-02-23,SIP,17455.8,West Bengal,25-34,T30,Male,16341.33,1,2025,2025-02
TXN0000424,INV00096,2024-12-20,Redemption,91573.69,Tamil Nadu,35-44,B30,Male,30548.96,1,2024,2024-12
TXN0000425,INV00096,2022-06-03,SIP,29692.55,Tamil Nadu,35-44,B30,Male,30548.96,1,2022,2022-06
TXN0000426,INV00097,2023-11-20,SIP,11923.31,Rajasthan,55+,T30,Female,12449.53,1,2023,2023-11
TXN0000427,INV00097,2025-04-14,SIP,12263.21,Rajasthan,55+,T30,Female,12449.53,1,2025,2025-04
TXN0000428,INV00097,2025-04-11,Redemption,25909.14,Rajasthan,55+,T30,Female,12449.53,1,2025,2025-04
TXN0000429,INV00097,2023-06-16,Redemption,40683.61,Rajasthan,55+,T30,Female,12449.53,1,2023,2023-06
TXN0000430,INV00098,2024-11-15,SIP,4720.34,Gujarat,35-44,T30,Female,4180.32,1,2024,2024-11
TXN0000431,INV00098,2023-05-06,SIP,4449.0,Gujarat,35-44,T30,Female,4180.32,1,2023,2023-05
TXN0000432,INV00099,2022-07-02,SIP,6105.86,Tamil Nadu,25-34,T30,Other,6612.21,1,2022,2022-07
TXN0000433,INV00099,2022-10-19,Lumpsum,52723.58,Tamil Nadu,25-34,T30,Other,6612.21,1,2022,2022-10
TXN0000434,INV00099,2022-08-28,Lumpsum,76073.82,Tamil Nadu,25-34,T30,Other,6612.21,1,2022,2022-08
TXN0000435,INV00099,2025-07-30,Redemption,20598.71,Tamil Nadu,25-34,T30,Other,6612.21,1,2025,2025-07
TXN0000436,INV00100,2022-06-13,Lumpsum,40087.89,Karnataka,35-44,T30,Male,3957.22,1,2022,2022-06
TXN0000437,INV00100,2023-11-23,Lumpsum,48192.31,Karnataka,35-44,T30,Male,3957.22,1,2023,2023-11
TXN0000438,INV00100,2022-02-12,Lumpsum,24240.65,Karnataka,35-44,T30,Male,3957.22,1,2022,2022-02
TXN0000439,INV00100,2024-09-28,Lumpsum,37004.46,Karnataka,35-44,T30,Male,3957.22,1,2024,2024-09
TXN0000440,INV00100,2022-07-23,Lumpsum,35620.22,Karnataka,35-44,T30,Male,3957.22,1,2022,2022-07
TXN0000441,INV00101,2023-05-01,Lumpsum,30535.22,Rajasthan,35-44,B30,Male,7155.36,1,2023,2023-05
TXN0000442,INV00101,2023-01-07,Redemption,21289.93,Rajasthan,35-44,B30,Male,7155.36,1,2023,2023-01
TXN0000443,INV00102,2023-10-30,Lumpsum,53265.86,West Bengal,35-44,B30,Male,5569.5,1,2023,2023-10
TXN0000444,INV00102,2022-02-03,Lumpsum,68120.69,West Bengal,35-44,B30,Male,5569.5,1,2022,2022-02
TXN0000445,INV00102,2024-08-31,Redemption,32884.72,West Bengal,35-44,B30,Male,5569.5,1,2024,2024-08
TXN0000446,INV00102,2024-05-24,Redemption,12527.49,West Bengal,35-44,B30,Male,5569.5,1,2024,2024-05
TXN0000447,INV00102,2022-08-26,SIP,5952.75,West Bengal,35-44,B30,Male,5569.5,1,2022,2022-08
TXN0000448,INV00102,2025-01-15,SIP,6310.49,West Bengal,35-44,B30,Male,5569.5,1,2025,2025-01
TXN0000449,INV00102,2025-05-10,SIP,5681.19,West Bengal,35-44,B30,Male,5569.5,1,2025,2025-05
TXN0000450,INV00103,2025-09-28,Redemption,23786.72,Madhya Pradesh,18-24,T30,Female,3824.68,1,2025,2025-09
TXN0000451,INV00103,2025-04-08,Lumpsum,35342.47,Madhya Pradesh,18-24,T30,Female,3824.68,1,2025,2025-04
TXN0000452,INV00103,2025-11-26,Redemption,7898.38,Madhya Pradesh,18-24,T30,Female,3824.68,1,2025,2025-11
TXN0000453,INV00103,2023-03-31,Lumpsum,56640.65,Madhya Pradesh,18-24,T30,Female,3824.68,1,2023,2023-03
TXN0000454,INV00103,2023-04-15,SIP,4009.52,Madhya Pradesh,18-24,T30,Female,3824.68,1,2023,2023-04
TXN0000455,INV00104,2024-04-02,SIP,42673.92,Tamil Nadu,18-24,T30,Female,44102.46,1,2024,2024-04
TXN0000456,INV00104,2023-08-14,Lumpsum,545267.82,Tamil Nadu,18-24,T30,Female,44102.46,1,2023,2023-08
TXN0000457,INV00104,2023-05-22,SIP,48292.51,Tamil Nadu,18-24,T30,Female,44102.46,1,2023,2023-05
TXN0000458,INV00104,2025-10-15,SIP,41500.99,Tamil Nadu,18-24,T30,Female,44102.46,1,2025,2025-10
TXN0000459,INV00104,2022-05-08,SIP,48713.57,Tamil Nadu,18-24,T30,Female,44102.46,1,2022,2022-05
TXN0000460,INV00104,2022-05-05,SIP,42118.08,Tamil Nadu,18-24,T30,Female,44102.46,1,2022,2022-05
